Date,Open,High,Low,Close,Adj Close,Volume
2020-08-14,1434.000000,1449.900024,1365.099976,1376.550049,1365.440063,78977
2020-08-17,1390.000000,1480.000000,1377.900024,1446.199951,1434.527710,254903
2020-08-18,1420.400024,1430.000000,1378.000000,1381.650024,1370.498779,130794
2020-08-19,1390.500000,1400.000000,1368.449951,1379.550049,1368.415649,70096
2020-08-20,1374.800049,1389.900024,1354.099976,1370.349976,1359.289917,44946
2020-08-21,1380.000000,1399.000000,1356.599976,1376.949951,1365.836670,63984
2020-08-24,1384.900024,1387.000000,1346.000000,1352.300049,1341.385620,49005
2020-08-25,1352.550049,1368.949951,1328.000000,1331.500000,1320.753418,38679
2020-08-26,1338.199951,1380.000000,1331.000000,1356.949951,1345.997925,75494
2020-08-27,1363.500000,1378.949951,1348.849976,1366.400024,1355.371826,78727
2020-08-28,1360.000000,1378.900024,1343.000000,1364.500000,1353.487183,58579
2020-08-31,1368.000000,1369.000000,1249.599976,1313.250000,1302.650757,48196
2020-09-01,1319.849976,1368.349976,1251.000000,1317.900024,1307.263306,65633
2020-09-02,1327.500000,1397.349976,1304.500000,1379.099976,1367.969238,111385
2020-09-03,1379.000000,1410.000000,1350.000000,1395.800049,1384.534546,114572
2020-09-04,1354.000000,1397.349976,1333.000000,1349.199951,1338.310547,78464
2020-09-07,1364.949951,1405.000000,1332.000000,1388.500000,1377.293457,86032
2020-09-08,1409.900024,1414.199951,1355.150024,1376.550049,1365.440063,142622
2020-09-09,1345.000000,1385.000000,1345.000000,1376.699951,1365.588623,82608
2020-09-10,1380.000000,1399.900024,1361.550049,1382.300049,1371.143555,153296
2020-09-11,1389.949951,1399.000000,1359.000000,1375.699951,1364.596680,104107
2020-09-14,1394.000000,1424.000000,1376.099976,1407.099976,1395.743286,191477
2020-09-15,1420.000000,1440.000000,1385.000000,1420.500000,1409.035156,184771
2020-09-16,1435.000000,1444.000000,1400.000000,1421.449951,1412.463379,141655
2020-09-17,1410.449951,1428.000000,1400.000000,1403.949951,1395.073975,111663
2020-09-18,1415.000000,1433.900024,1395.000000,1408.800049,1399.893433,68906
2020-09-21,1415.699951,1428.000000,1349.000000,1353.949951,1345.390137,54158
2020-09-22,1360.750000,1364.550049,1317.000000,1338.900024,1330.435303,52419
2020-09-23,1353.000000,1397.349976,1316.000000,1372.349976,1363.673706,61732
2020-09-24,1370.349976,1375.000000,1317.050049,1352.300049,1343.750610,66687
2020-09-25,1369.900024,1429.000000,1345.000000,1405.250000,1396.365845,74713
2020-09-28,1427.050049,1440.000000,1401.250000,1428.099976,1419.071289,50676
2020-09-29,1442.000000,1442.000000,1405.300049,1430.800049,1421.754272,92198
2020-09-30,1435.000000,1472.000000,1420.800049,1450.550049,1441.379517,79976
2020-10-01,1459.949951,1475.000000,1424.000000,1443.050049,1433.926880,54838
2020-10-05,1449.900024,1493.949951,1425.300049,1458.199951,1448.980957,162357
2020-10-06,1458.199951,1479.650024,1437.050049,1468.750000,1459.464233,116632
2020-10-07,1475.000000,1485.000000,1402.050049,1422.650024,1413.655762,97352
2020-10-08,1425.000000,1474.349976,1425.000000,1464.349976,1455.092163,95322
2020-10-09,1463.699951,1478.000000,1438.050049,1454.150024,1444.956665,52451
2020-10-12,1441.000000,1472.000000,1423.650024,1451.449951,1442.273560,50937
2020-10-13,1447.050049,1463.949951,1431.300049,1447.599976,1438.447998,97958
2020-10-14,1441.000000,1470.000000,1429.000000,1461.199951,1451.962036,129886
2020-10-15,1454.900024,1468.849976,1410.000000,1430.349976,1421.307007,131958
2020-10-16,1430.000000,1439.000000,1387.050049,1402.099976,1393.235718,131528
2020-10-19,1410.099976,1434.900024,1390.000000,1391.750000,1382.951172,47168
2020-10-20,1398.650024,1434.000000,1383.000000,1422.000000,1413.009888,45154
2020-10-21,1412.599976,1428.250000,1366.000000,1378.199951,1369.486694,46338
2020-10-22,1384.000000,1389.699951,1350.099976,1376.500000,1367.797607,32869
2020-10-23,1379.000000,1398.000000,1371.000000,1382.699951,1373.958252,25279
2020-10-26,1389.550049,1398.449951,1350.099976,1356.400024,1347.824707,37099
2020-10-27,1363.000000,1365.849976,1345.000000,1350.949951,1342.409058,25088
2020-10-28,1351.849976,1415.000000,1340.099976,1386.349976,1377.585205,88708
2020-10-29,1390.250000,1459.000000,1374.349976,1448.400024,1439.242920,93550
2020-10-30,1432.000000,1455.500000,1390.000000,1400.900024,1392.043335,48924
2020-11-02,1400.000000,1417.900024,1379.000000,1404.900024,1396.018066,88739
2020-11-03,1400.000000,1410.949951,1370.000000,1382.449951,1373.709961,91791
2020-11-04,1389.250000,1438.949951,1371.650024,1421.599976,1412.612427,84305
2020-11-05,1439.349976,1439.349976,1406.000000,1416.449951,1407.494873,77055
2020-11-06,1418.250000,1429.000000,1401.000000,1416.949951,1407.991821,101291
2020-11-09,1427.599976,1449.000000,1404.000000,1430.599976,1421.555542,104396
2020-11-10,1433.000000,1449.699951,1419.900024,1430.199951,1421.158081,91072
2020-11-11,1460.000000,1490.000000,1442.000000,1478.900024,1469.550293,79594
2020-11-12,1485.500000,1564.500000,1481.699951,1503.500000,1493.994629,130233
2020-11-13,1514.900024,1534.099976,1475.000000,1517.750000,1508.154541,49573
2020-11-14,1539.000000,1545.000000,1520.050049,1525.900024,1516.253052,15227
2020-11-17,1533.400024,1540.750000,1489.000000,1504.550049,1495.038086,38687
2020-11-18,1506.000000,1528.000000,1492.000000,1512.050049,1502.490723,44255
2020-11-19,1515.000000,1569.000000,1502.300049,1561.300049,1551.429321,42577
2020-11-20,1569.800049,1599.000000,1543.500000,1552.599976,1542.784180,51050
2020-11-23,1543.550049,1584.000000,1543.550049,1567.949951,1558.037109,35678
2020-11-24,1571.099976,1580.000000,1545.449951,1553.150024,1543.330811,32855
2020-11-25,1563.000000,1594.949951,1555.000000,1566.199951,1556.298218,34270
2020-11-26,1556.000000,1628.000000,1544.000000,1586.599976,1576.569214,46301
2020-11-27,1594.550049,1644.000000,1587.050049,1606.500000,1596.343506,36782
2020-12-01,1608.000000,1614.550049,1581.199951,1599.349976,1589.238647,38673
2020-12-02,1599.349976,1618.900024,1564.000000,1599.650024,1589.536743,36090
2020-12-03,1607.599976,1615.900024,1585.000000,1591.949951,1581.885376,35489
2020-12-04,1593.800049,1613.900024,1578.000000,1593.699951,1583.624268,32668
2020-12-07,1604.000000,1604.000000,1580.000000,1584.400024,1574.383179,30838
2020-12-08,1587.750000,1618.900024,1541.000000,1553.500000,1543.678589,42116
2020-12-09,1579.949951,1605.000000,1560.000000,1592.650024,1582.581055,46285
2020-12-10,1599.849976,1608.699951,1541.250000,1556.599976,1546.758911,42670
2020-12-11,1555.150024,1574.250000,1541.300049,1550.650024,1540.846558,32179
2020-12-14,1557.949951,1574.949951,1541.000000,1554.699951,1544.870850,31952
2020-12-15,1555.000000,1598.349976,1535.500000,1581.199951,1571.203369,43032
2020-12-16,1579.500000,1619.949951,1571.250000,1579.400024,1569.414795,34019
2020-12-17,1604.900024,1618.699951,1592.349976,1598.550049,1588.443848,45997
2020-12-18,1600.000000,1635.000000,1590.000000,1621.349976,1611.099609,44092
2020-12-21,1621.500000,1632.449951,1514.949951,1580.199951,1570.209717,44907
2020-12-22,1575.099976,1600.000000,1550.000000,1570.300049,1560.372314,33047
2020-12-23,1589.949951,1609.150024,1580.000000,1599.500000,1589.387695,36120
2020-12-24,1604.949951,1618.699951,1593.250000,1599.349976,1589.238647,41736
2020-12-28,1623.949951,1677.000000,1607.050049,1666.449951,1655.914429,132689
2020-12-29,1688.000000,1723.000000,1644.949951,1668.300049,1657.752808,111511
2020-12-30,1690.000000,1690.000000,1649.000000,1659.400024,1648.909058,42342
2020-12-31,1668.000000,1700.000000,1641.000000,1652.099976,1641.655151,53836
2021-01-01,1660.250000,1677.000000,1640.000000,1665.500000,1654.970459,41403
2021-01-04,1664.500000,1673.500000,1630.000000,1654.199951,1643.741821,51598
2021-01-05,1654.000000,1670.000000,1645.000000,1654.449951,1643.990234,35094
2021-01-06,1662.800049,1709.699951,1645.250000,1650.400024,1639.965942,47763
2021-01-07,1664.000000,1687.849976,1651.449951,1681.250000,1670.620850,33641
2021-01-08,1682.099976,1706.000000,1682.099976,1695.449951,1684.730957,37280
2021-01-11,1680.099976,1702.949951,1659.050049,1669.750000,1659.193604,38035
2021-01-12,1677.650024,1694.699951,1652.349976,1659.849976,1649.356079,33816
2021-01-13,1667.949951,1678.250000,1611.050049,1630.599976,1620.291016,39030
2021-01-14,1630.000000,1683.400024,1625.000000,1637.250000,1626.899048,49026
2021-01-15,1640.000000,1654.000000,1615.000000,1620.800049,1610.553101,34380
2021-01-18,1630.000000,1630.000000,1570.000000,1580.500000,1570.507813,37499
2021-01-19,1588.300049,1635.000000,1567.099976,1599.699951,1589.586426,34200
2021-01-20,1605.000000,1659.900024,1580.000000,1612.599976,1602.404907,34190
2021-01-21,1618.500000,1636.800049,1590.000000,1599.650024,1589.536743,33098
2021-01-22,1590.349976,1620.000000,1590.349976,1602.099976,1591.971191,33831
2021-01-25,1610.000000,1625.000000,1585.150024,1601.500000,1591.375000,36019
2021-01-27,1600.000000,1628.000000,1592.000000,1622.449951,1612.192505,33947
2021-01-28,1591.099976,1649.949951,1591.099976,1634.800049,1624.464478,70207
2021-01-29,1634.800049,1649.949951,1609.599976,1638.599976,1628.240479,44112
2021-02-01,1638.500000,1653.349976,1610.000000,1643.199951,1632.811401,36672
2021-02-02,1651.300049,1677.550049,1631.900024,1648.750000,1638.326416,77781
2021-02-03,1662.500000,1674.699951,1631.300049,1650.800049,1640.363403,80853
2021-02-04,1654.000000,1678.900024,1647.250000,1661.949951,1651.442871,54406
2021-02-05,1671.000000,1687.449951,1660.099976,1670.300049,1659.740112,45336
2021-02-08,1660.099976,1709.699951,1660.099976,1688.400024,1677.725708,35737
2021-02-09,1695.900024,1733.900024,1686.750000,1710.949951,1700.133057,36682
2021-02-10,1710.000000,1790.000000,1695.400024,1765.199951,1754.040161,101435
2021-02-11,1765.000000,1824.000000,1754.000000,1796.300049,1784.943604,67174
2021-02-12,1799.949951,1874.000000,1765.349976,1838.449951,1826.827026,71857
2021-02-15,1900.000000,1900.000000,1791.949951,1836.000000,1824.392578,84437
2021-02-16,1837.949951,1873.000000,1829.000000,1838.300049,1826.677979,30295
2021-02-17,1825.000000,1871.000000,1816.000000,1826.000000,1814.455811,33139
2021-02-18,1821.199951,1842.000000,1803.199951,1829.199951,1817.635498,45986
2021-02-19,1842.449951,1842.449951,1759.900024,1778.199951,1766.957886,67968
2021-02-22,1765.000000,1783.900024,1745.000000,1749.099976,1738.041870,33454
2021-02-23,1759.900024,1759.900024,1715.000000,1720.099976,1709.225220,32558
2021-02-24,1715.000000,1865.599976,1712.349976,1790.150024,1778.832397,31224
2021-02-25,1793.000000,1812.199951,1750.099976,1760.849976,1749.717651,36213
2021-02-26,1741.099976,1774.000000,1720.000000,1732.199951,1721.248779,33889
2021-03-01,1764.000000,1774.000000,1721.300049,1749.000000,1737.942505,32513
2021-03-02,1760.500000,1771.300049,1739.900024,1758.050049,1746.935425,33041
2021-03-03,1758.050049,1794.800049,1725.000000,1753.849976,1742.761841,47859
2021-03-04,1748.750000,1755.449951,1720.000000,1736.099976,1725.124146,33324
2021-03-05,1739.900024,1749.650024,1703.000000,1709.349976,1698.543213,29047
2021-03-08,1718.300049,1744.900024,1700.000000,1701.400024,1690.643433,34477
2021-03-09,1701.750000,1775.000000,1680.000000,1748.800049,1737.743896,41058
2021-03-10,1769.949951,1795.000000,1745.000000,1784.550049,1773.267944,90251
2021-03-12,1790.000000,1799.900024,1735.000000,1749.599976,1738.538696,32745
2021-03-15,1758.000000,1759.699951,1710.800049,1728.949951,1718.019287,31027
2021-03-16,1725.300049,1750.000000,1705.000000,1712.000000,1701.176514,40861
2021-03-17,1720.599976,1750.000000,1669.150024,1689.199951,1678.520508,43845
2021-03-18,1690.050049,1715.500000,1655.000000,1672.500000,1661.926147,37392
2021-03-19,1688.000000,1747.750000,1641.199951,1710.050049,1699.238892,57303
2021-03-22,1745.000000,1748.949951,1685.050049,1734.800049,1723.832397,36273
2021-03-23,1750.000000,1767.050049,1711.300049,1728.250000,1717.323730,55298
2021-03-24,1728.000000,1740.300049,1680.000000,1688.300049,1677.626465,26907
2021-03-25,1716.000000,1716.000000,1638.599976,1683.900024,1673.254150,39250
2021-03-26,1719.500000,1794.000000,1709.000000,1774.400024,1763.181885,189722
2021-03-30,1810.000000,1836.800049,1726.000000,1738.000000,1727.012085,370594
2021-03-31,1736.000000,1775.000000,1721.000000,1748.349976,1737.296631,284236
2021-04-01,1748.000000,1844.000000,1748.000000,1827.599976,1816.045654,59525
2021-04-05,1852.800049,1852.800049,1780.000000,1792.050049,1780.720459,32208
2021-04-06,1801.500000,1845.000000,1801.000000,1822.199951,1810.679810,42301
2021-04-07,1815.000000,1839.150024,1786.199951,1801.949951,1790.557739,35531
2021-04-08,1804.000000,1879.949951,1803.449951,1840.500000,1828.864136,54367
2021-04-09,1847.000000,1966.250000,1833.000000,1938.949951,1926.691650,205931
2021-04-12,1910.000000,1953.199951,1862.599976,1897.349976,1885.354614,43682
2021-04-13,1909.000000,1975.000000,1909.000000,1931.099976,1918.891235,70952
2021-04-15,1940.000000,1960.000000,1886.949951,1950.349976,1938.019531,36441
2021-04-16,1955.000000,2009.949951,1940.000000,1964.349976,1951.931030,54498
2021-04-19,1956.000000,1956.000000,1810.000000,1896.000000,1884.013184,42131
2021-04-20,1901.449951,1937.000000,1864.050049,1876.750000,1864.885010,33350
2021-04-22,1875.000000,1915.150024,1857.949951,1888.849976,1876.908325,31981
2021-04-23,1888.000000,1900.000000,1845.349976,1855.300049,1843.570557,35170
2021-04-26,1870.000000,1901.000000,1866.300049,1877.900024,1866.027710,29865
2021-04-27,1877.900024,1910.000000,1846.250000,1890.550049,1878.597778,660639
2021-04-28,1931.000000,1999.000000,1920.000000,1934.650024,1922.418823,53484
2021-04-29,1935.000000,1960.750000,1881.099976,1893.199951,1881.230835,34575
2021-04-30,1890.000000,1950.000000,1885.550049,1905.349976,1893.304077,211574
2021-05-03,1904.900024,1924.000000,1875.000000,1887.949951,1876.014038,38881
2021-05-04,1894.900024,1952.949951,1875.000000,1879.500000,1867.617554,59791
2021-05-05,1880.099976,1920.199951,1880.099976,1914.949951,1902.843384,29821
2021-05-06,1920.000000,1945.000000,1913.449951,1941.000000,1928.728760,34631
2021-05-07,1950.000000,2000.000000,1943.800049,1980.250000,1967.730591,78777
2021-05-10,1980.000000,2042.949951,1972.300049,2024.500000,2011.700806,90770
2021-05-11,2000.000000,2049.399902,1999.900024,2022.250000,2009.465088,39402
2021-05-12,2009.949951,2088.000000,1983.250000,2032.949951,2020.097290,70529
2021-05-14,2045.000000,2054.949951,1979.050049,2003.800049,1991.131714,63490
2021-05-17,2027.199951,2090.000000,1999.000000,2070.699951,2057.608643,46756
2021-05-18,2096.000000,2143.899902,2035.000000,2061.399902,2048.367432,95651
2021-05-19,2072.199951,2119.899902,2050.399902,2088.550049,2075.345947,50099
2021-05-20,2100.000000,2119.000000,2050.000000,2057.550049,2044.541870,44626
2021-05-21,2061.000000,2100.000000,2030.000000,2041.650024,2028.742432,416588
2021-05-24,2059.899902,2249.000000,2059.899902,2225.500000,2211.430176,380446
2021-05-25,2264.899902,2349.000000,2260.000000,2311.899902,2297.283936,362012
2021-05-26,2475.000000,2774.000000,2455.000000,2715.800049,2698.630371,1945380
2021-05-27,2673.899902,2879.000000,2591.699951,2802.399902,2784.682617,1129368
2021-05-28,2779.949951,3323.899902,2721.000000,3254.000000,3233.427734,1108789
2021-05-31,3199.949951,3268.300049,3095.000000,3105.850098,3086.214355,227908
2021-06-01,3133.250000,3189.899902,2944.500000,3011.199951,2992.162598,180243
2021-06-02,3000.000000,3199.000000,2975.000000,3145.399902,3125.514404,202643
2021-06-03,3158.699951,3459.899902,3130.000000,3249.600098,3229.055664,392360
2021-06-04,3363.000000,3413.000000,3220.000000,3251.500000,3230.943604,140273
2021-06-07,3319.000000,3319.000000,3150.050049,3216.649902,3196.313721,71426
2021-06-08,3236.000000,3306.550049,3154.399902,3217.050049,3196.711426,72355
2021-06-09,3227.899902,3296.149902,3185.000000,3268.750000,3248.084473,116038
2021-06-10,3330.000000,3435.000000,3302.250000,3376.850098,3355.500977,156868
2021-06-11,3380.000000,3573.000000,3358.850098,3526.350098,3504.055908,133725
2021-06-14,3575.000000,3595.000000,3400.000000,3533.699951,3511.359375,59819
2021-06-15,3567.000000,3567.000000,3475.250000,3502.050049,3479.909668,48945
2021-06-16,3505.000000,3535.000000,3411.000000,3433.250000,3411.544434,48564
2021-06-17,3452.000000,3452.000000,3305.050049,3338.850098,3317.741455,103621
2021-06-18,3363.000000,3475.000000,3290.000000,3422.899902,3401.259766,96677
2021-06-21,3388.000000,3451.750000,3333.000000,3387.000000,3365.586914,81888
2021-06-22,3418.850098,3575.000000,3399.000000,3545.149902,3522.737061,85240
2021-06-23,3575.000000,3701.250000,3572.000000,3651.250000,3628.166260,81957
2021-06-24,3669.899902,3780.000000,3558.000000,3603.899902,3581.115479,82438
2021-06-25,3610.000000,3671.500000,3550.000000,3601.750000,3578.979248,34867
2021-06-28,3612.000000,3671.750000,3575.000000,3612.050049,3589.214111,34734
2021-06-29,3610.000000,3648.000000,3577.699951,3597.850098,3575.103760,33475
2021-06-30,3617.050049,3639.000000,3536.000000,3577.550049,3554.932129,30411
2021-07-01,3588.449951,3875.449951,3585.399902,3776.699951,3752.823242,96374
2021-07-02,3789.000000,3838.800049,3698.000000,3703.399902,3679.986572,44458
2021-07-05,3736.000000,3767.949951,3698.000000,3722.750000,3699.214355,40856
2021-07-06,3728.449951,3845.000000,3710.000000,3770.250000,3746.414063,46424
2021-07-07,3789.899902,3838.000000,3740.000000,3759.949951,3736.178955,32376
2021-07-08,3778.000000,3780.100098,3660.050049,3691.800049,3668.459961,39302
2021-07-09,3709.899902,3746.350098,3681.550049,3721.350098,3697.823242,37133
2021-07-12,3734.000000,3735.399902,3645.000000,3657.949951,3634.823975,38005
2021-07-13,3684.000000,3700.350098,3610.000000,3647.800049,3624.738037,63753
2021-07-14,3677.000000,3700.000000,3610.000000,3680.399902,3657.131836,36823
2021-07-15,3726.850098,3726.850098,3631.000000,3651.149902,3628.066895,86361
2021-07-16,3651.149902,3721.000000,3611.050049,3681.699951,3658.423584,117599
2021-07-19,3650.000000,3770.000000,3643.449951,3670.449951,3647.244873,43549
2021-07-20,3672.000000,3718.000000,3611.500000,3683.000000,3659.715576,87725
2021-07-22,3740.000000,3964.000000,3715.100098,3884.449951,3859.891846,113433
2021-07-23,3925.000000,4125.000000,3925.000000,4049.250000,4023.649902,92478
2021-07-26,4081.000000,4298.950195,4081.000000,4238.299805,4211.504883,103839
2021-07-27,4293.000000,4350.000000,4056.300049,4126.600098,4100.510742,113179
2021-07-28,4057.000000,4199.000000,3985.350098,4134.850098,4108.708984,62779
2021-07-29,4154.000000,4251.899902,4111.700195,4172.649902,4146.270020,52218
2021-07-30,4168.000000,4183.000000,4130.000000,4161.450195,4135.140625,78164
2021-08-02,4162.000000,4280.000000,4162.000000,4204.250000,4177.670410,39316
2021-08-03,4241.350098,4280.000000,4193.799805,4227.799805,4201.070801,38484
2021-08-04,4240.000000,4241.000000,4130.049805,4174.149902,4147.760254,41737
2021-08-05,4177.049805,4240.000000,4095.000000,4210.399902,4183.780762,113865
2021-08-06,4232.000000,4278.000000,4161.049805,4251.350098,4224.472168,33852
2021-08-09,4251.350098,4343.000000,4180.049805,4203.799805,4177.223145,48061
2021-08-10,4220.000000,4252.600098,4054.550049,4176.350098,4149.946777,63858
2021-08-11,4142.000000,4212.000000,3939.000000,4158.000000,4131.712402,87822
2021-08-12,4125.000000,4220.000000,4125.000000,4193.850098,4167.335938,129189
2021-08-13,4185.000000,4216.700195,4131.000000,4163.350098,4137.028809,36657
2021-08-16,4163.350098,4184.950195,3990.000000,4016.600098,3991.206543,40746
2021-08-17,4025.000000,4054.100098,3942.399902,4003.399902,3978.089844,35140
2021-08-18,4035.000000,4049.199951,3892.649902,4015.300049,3989.914551,58292
2021-08-20,3900.000000,4170.000000,3811.050049,4144.750000,4118.545898,138554
2021-08-23,4201.000000,4210.000000,4001.000000,4103.700195,4077.755859,54139
2021-08-24,4082.550049,4100.000000,4005.550049,4079.949951,4054.156006,41914
2021-08-25,4099.799805,4100.000000,3965.000000,3982.000000,3956.825195,39224
2021-08-26,3960.050049,4000.000000,3883.149902,3914.600098,3889.851563,39235
2021-08-27,3900.000000,3999.649902,3870.000000,3892.750000,3868.139404,38100
2021-08-30,3892.750000,3997.300049,3856.399902,3955.050049,3930.045654,33726
2021-08-31,3985.000000,4024.899902,3940.050049,3994.750000,3969.494629,65515
2021-09-01,3993.250000,4060.000000,3972.399902,4052.699951,4027.078125,67934
2021-09-02,4054.000000,4142.899902,4054.000000,4090.800049,4064.937500,32374
2021-09-03,4095.000000,4122.250000,3990.000000,4070.550049,4044.815430,61599
2021-09-06,4072.000000,4135.000000,4041.050049,4063.699951,4038.008545,36628
2021-09-07,4094.250000,4094.250000,4027.050049,4046.899902,4021.314941,42391
2021-09-08,4067.550049,4073.250000,3965.000000,3982.750000,3957.570557,42728
2021-09-09,3982.750000,4015.050049,3925.000000,3977.250000,3952.105225,40634
2021-09-13,3997.000000,4185.000000,3955.050049,4156.049805,4129.774414,91390
2021-09-14,4200.000000,4200.000000,4005.000000,4038.350098,4012.819092,44584
2021-09-15,4130.899902,4130.899902,4010.000000,4069.449951,4043.722412,45801
2021-09-16,4069.449951,4094.500000,4010.500000,4034.750000,4009.241699,38535
2021-09-17,4068.250000,4068.250000,3980.000000,4000.300049,3975.009521,33692
2021-09-20,4000.000000,4000.000000,3800.000000,3853.000000,3828.640625,43366
2021-09-21,3865.250000,3895.000000,3698.899902,3797.350098,3773.342529,44506
2021-09-22,3839.949951,3840.000000,3711.000000,3721.750000,3698.220459,48843
2021-09-23,3757.000000,3786.850098,3672.550049,3681.100098,3657.827637,77104
2021-09-24,3716.550049,3716.550049,3613.350098,3646.750000,3623.694580,44861
2021-09-27,3673.850098,3694.699951,3550.050049,3554.250000,3531.779541,56104
2021-09-28,3596.750000,3596.750000,3444.300049,3495.699951,3473.599609,70223
2021-09-29,3484.000000,3675.000000,3430.050049,3533.050049,3510.713623,79525
2021-09-30,3533.050049,3561.250000,3503.000000,3520.449951,3498.193115,36276
2021-10-01,3503.000000,3649.899902,3465.699951,3634.750000,3611.770508,55659
2021-10-04,3671.250000,3699.899902,3566.350098,3602.050049,3579.277344,51850
2021-10-05,3617.250000,3726.449951,3597.250000,3632.300049,3609.335938,56812
2021-10-06,3636.000000,3682.800049,3610.000000,3631.649902,3608.689941,37436
2021-10-07,3654.750000,3750.000000,3652.199951,3693.199951,3669.851074,62737
2021-10-08,3719.000000,3744.949951,3603.500000,3643.500000,3620.465332,55114
2021-10-11,3651.000000,3738.000000,3629.000000,3692.750000,3669.403809,37890
2021-10-12,3699.850098,3699.850098,3651.000000,3664.449951,3641.282715,35771
2021-10-13,3692.000000,3750.000000,3681.399902,3709.000000,3685.551270,35385
2021-10-14,3734.000000,3836.750000,3702.000000,3755.149902,3731.409180,57606
2021-10-18,3778.300049,3847.399902,3700.000000,3728.699951,3705.126465,67634
2021-10-19,3747.000000,3750.000000,3585.050049,3635.750000,3612.764160,69918
2021-10-20,3580.000000,3629.500000,3449.949951,3520.750000,3498.491211,46880
2021-10-21,3502.100098,3568.399902,3456.050049,3483.000000,3460.979980,43071
2021-10-22,3483.000000,3560.000000,3421.149902,3456.149902,3434.299805,30625
2021-10-25,3470.000000,3570.000000,3330.550049,3507.000000,3484.828125,55159
2021-10-26,3540.699951,3587.649902,3490.000000,3545.600098,3523.184082,35065
2021-10-27,3577.300049,3620.000000,3528.000000,3545.850098,3523.432617,26216
2021-10-28,3569.000000,3589.500000,3480.050049,3509.550049,3487.362061,32076
2021-10-29,3534.800049,3582.750000,3447.699951,3556.149902,3533.667480,36394
2021-11-01,3562.000000,3924.000000,3562.000000,3802.550049,3778.509766,257102
2021-11-02,3845.000000,3920.050049,3790.000000,3834.199951,3809.959473,85096
2021-11-03,3867.199951,3988.800049,3801.250000,3838.899902,3814.629883,105484
2021-11-04,3923.000000,3925.000000,3865.000000,3891.100098,3866.499756,25736
2021-11-08,3941.050049,3980.000000,3915.000000,3948.500000,3923.536865,74398
2021-11-09,3975.000000,4019.800049,3935.000000,3945.699951,3920.754639,69869
2021-11-10,3953.500000,4045.000000,3940.149902,4015.500000,4002.285400,53948
2021-11-11,4015.500000,4159.000000,4015.500000,4100.100098,4086.607178,111293
2021-11-12,4130.000000,4214.899902,3952.300049,4184.899902,4171.127930,112094
2021-11-15,4230.000000,4275.000000,4145.649902,4207.100098,4193.254883,75267
2021-11-16,4233.600098,4275.000000,4168.250000,4222.549805,4208.653809,44832
2021-11-17,4234.950195,4644.000000,4212.750000,4546.100098,4531.139160,512470
2021-11-18,4530.149902,4584.850098,4340.750000,4413.549805,4399.025391,126720
2021-11-22,4440.000000,4449.250000,4113.000000,4201.799805,4187.972168,96478
2021-11-23,4190.000000,4345.200195,4025.000000,4310.500000,4296.314453,77547
2021-11-24,4350.000000,4412.700195,4325.000000,4366.850098,4352.479492,41249
2021-11-25,4390.000000,4407.000000,4175.000000,4220.700195,4206.810547,98317
2021-11-26,4218.000000,4218.000000,3902.649902,3973.750000,3960.672852,59876
2021-11-29,3970.000000,3970.000000,3750.000000,3813.550049,3801.000000,58224
2021-11-30,3859.000000,4065.000000,3652.149902,3810.000000,3797.461670,251850
2021-12-01,3760.000000,3960.000000,3720.000000,3934.350098,3921.402588,72489
2021-12-02,3950.000000,3991.600098,3868.000000,3904.800049,3891.949707,46872
2021-12-03,3939.000000,3944.000000,3805.000000,3811.350098,3798.807373,50635
2021-12-06,3850.050049,3850.050049,3715.000000,3742.199951,3729.884766,41513
2021-12-07,3755.000000,3779.649902,3700.000000,3719.449951,3707.209717,45200
2021-12-08,3756.199951,3845.000000,3756.149902,3792.350098,3779.869873,43599
2021-12-09,3827.199951,3911.949951,3809.449951,3858.449951,3845.752197,42424
2021-12-10,3878.399902,3897.399902,3783.250000,3792.899902,3780.417969,41307
2021-12-13,3816.449951,3864.949951,3753.000000,3776.300049,3763.872559,34691
2021-12-14,3783.649902,3854.000000,3710.000000,3789.100098,3776.630615,41001
2021-12-15,3789.000000,3824.750000,3680.000000,3719.350098,3707.110107,40306
2021-12-16,3750.000000,3777.000000,3674.149902,3753.750000,3741.396729,42188
2021-12-17,3754.800049,3754.800049,3595.000000,3616.000000,3604.100098,43933
2021-12-20,3600.000000,3615.100098,3480.000000,3510.899902,3499.345947,39069
2021-12-21,3534.550049,3609.550049,3501.699951,3563.550049,3551.822754,33273
2021-12-22,3595.000000,3625.000000,3548.199951,3582.750000,3570.959473,34700
2021-12-23,3591.000000,3776.699951,3582.750000,3763.350098,3750.965332,64361
2021-12-24,3780.000000,3798.250000,3658.449951,3681.800049,3669.683594,31773
2021-12-27,3690.850098,3833.699951,3552.600098,3624.250000,3612.322998,39087
2021-12-28,3655.000000,3750.000000,3622.500000,3707.149902,3694.950195,44835
2021-12-29,3700.000000,3702.000000,3651.000000,3672.750000,3660.663330,36611
2021-12-30,3679.500000,3740.000000,3655.899902,3663.949951,3651.892334,34599
2021-12-31,3682.100098,3739.750000,3660.000000,3688.899902,3676.760254,37212
2022-01-03,3690.000000,3749.000000,3680.050049,3707.699951,3695.498291,47597
2022-01-04,3720.000000,3743.250000,3634.050049,3652.750000,3640.729248,38418
2022-01-05,3652.750000,3688.199951,3623.000000,3644.449951,3632.456543,36985
2022-01-06,3644.000000,3644.000000,3582.050049,3598.550049,3586.707520,33808
